winner_agreement,tolerance_jaccard,worst_regret_gap,certificate_sup_norm_gap,probes_adaptive,probes_full,time_adaptive,time_full,m,geometry,replication,theta
0,0.0,0.15692359259833266,0.5006120951939158,6,26,0.0003828330081887543,0.0005729169934056699,4,linear,0,0.7
0,0.0,0.15692359259833266,0.5006120951939158,6,26,0.00036824995186179876,0.0005494169890880585,4,linear,0,0.9
0,0.0,0.10090022692617795,0.5047167785119058,6,26,0.0003801669809035957,0.0006234159809537232,4,linear,1,0.3
0,0.0,0.10090022692617795,0.5047167785119058,6,26,0.0003922079922631383,0.000589667004533112,4,linear,1,0.5
0,0.0,0.10090022692617795,0.5047167785119058,6,26,0.00037804199382662773,0.0005687499651685357,4,linear,1,0.6
0,0.0,0.10090022692617795,0.5047167785119058,6,26,0.00036975002149119973,0.0005614160327240825,4,linear,1,0.7
0,0.0,0.10090022692617795,0.5047167785119058,6,26,0.0003659170470200479,0.0005848340224474669,4,linear,1,0.9
0,0.0,0.20031304265218863,0.5377680810652125,6,26,0.0004101659869775176,0.000595458026509732,4,linear,2,0.3
0,0.0,0.20031304265218863,0.5377680810652125,6,26,0.0004082079976797104,0.0006919589941389859,4,linear,2,0.5
0,0.0,0.20031304265218863,0.5377680810652125,6,26,0.00037895794957876205,0.0005848750006407499,4,linear,2,0.6
0,0.0,0.20031304265218863,0.5377680810652125,6,26,0.00039491604547947645,0.0005937499809078872,4,linear,2,0.7
0,0.0,0.20031304265218863,0.5377680810652125,6,26,0.000376041978597641,0.0005640840390697122,4,linear,2,0.9
0,0.0,0.04622176611369855,0.5037218171026058,6,26,0.00037704099668189883,0.0005783329834230244,4,linear,3,0.3
0,0.0,0.04622176611369855,0.5037218171026058,6,26,0.00037462497130036354,0.0005779169732704759,4,linear,3,0.5
0,0.0,0.04622176611369855,0.5037218171026058,6,26,0.00038816704181954265,0.0005849999724887311,4,linear,3,0.6
0,0.0,0.04622176611369855,0.5037218171026058,6,26,0.00037349999183788896,0.0005622910102829337,4,linear,3,0.7
0,0.0,0.04622176611369855,0.5037218171026058,6,26,0.0003737909719347954,0.0005564169841818511,4,linear,3,0.9
0,0.0,0.032265544126713896,0.4986636895932444,6,26,0.00038729101652279496,0.0005842919927090406,4,linear,4,0.3
0,0.0,0.032265544126713896,0.4986636895932444,6,26,0.00037220900412648916,0.0005673340056091547,4,linear,4,0.5
0,0.0,0.032265544126713896,0.4986636895932444,6,26,0.00037112500285729766,0.0005518330144695938,4,linear,4,0.6
0,0.0,0.032265544126713896,0.4986636895932444,6,26,0.0003696249914355576,0.0005529160262085497,4,linear,4,0.7
0,0.0,0.032265544126713896,0.4986636895932444,6,26,0.0003843340091407299,0.0005762079963460565,4,linear,4,0.9
0,0.0,0.11069915578162626,0.5138584314742619,6,26,0.00037979200715199113,0.0005927919992245734,4,linear,5,0.3
0,0.0,0.11069915578162626,0.5138584314742619,6,26,0.00037345796590670943,0.0005713750142604113,4,linear,5,0.5
0,0.0,0.11069915578162626,0.5138584314742619,6,26,0.0003822080325335264,0.0005820410442538559,4,linear,5,0.6
0,0.0,0.11069915578162626,0.5138584314742619,6,26,0.00037904095370322466,0.000567917013540864,4,linear,5,0.7
0,0.0,0.11069915578162626,0.5138584314742619,6,26,0.00037637498462572694,0.000564665999263525,4,linear,5,0.9
0,0.0,0.014220718806147503,0.5015935061516817,6,26,0.00038166699232533574,0.0005859999801032245,4,linear,6,0.3
0,0.0,0.014220718806147503,0.5015935061516817,6,26,0.0003855830291286111,0.0005812500021420419,4,linear,6,0.5
0,0.0,0.014220718806147503,0.5015935061516817,6,26,0.00037412502570077777,0.000562500033993274,4,linear,6,0.6
0,0.0,0.014220718806147503,0.5015935061516817,6,26,0.000371375004760921,0.0005551669746637344,4,linear,6,0.7
0,0.0,0.014220718806147503,0.5015935061516817,6,26,0.0003910000086762011,0.0005685409996658564,4,linear,6,0.9
0,0.0,0.0024086772953891833,0.5459138518603049,6,26,0.0003791250055655837,0.0005915830261074007,4,linear,7,0.3
0,0.0,0.0024086772953891833,0.5459138518603049,6,26,0.00037462502950802445,0.0005634590052068233,4,linear,7,0.5
0,0.0,0.0024086772953891833,0.5459138518603049,6,26,0.0003737080260179937,0.000560334010515362,4,linear,7,0.6
0,0.0,0.0024086772953891833,0.5459138518603049,6,26,0.0003849579952657223,0.0005798749625682831,4,linear,7,0.7
0,0.0,0.0024086772953891833,0.5459138518603049,6,26,0.000376083014998585,0.0005770410061813891,4,linear,7,0.9
0,0.0,0.049292537485174814,0.5152331688320846,6,26,0.0003767079906538129,0.000588458962738514,4,linear,8,0.3
0,0.0,0.049292537485174814,0.5152331688320846,6,26,0.0003863750025629997,0.0005831670132465661,4,linear,8,0.5
0,0.0,0.049292537485174814,0.5152331688320846,6,26,0.00037708302261307836,0.0005609160289168358,4,linear,8,0.6
0,0.0,0.049292537485174814,0.5152331688320846,6,26,0.0003763329586945474,0.0005531669594347477,4,linear,8,0.7
0,0.0,0.049292537485174814,0.5152331688320846,6,26,0.00036883295979350805,0.0005503749707713723,4,linear,8,0.9
0,0.0,0.0962743185811239,0.5215310669325133,6,26,0.0003849579952657223,0.0006052910466678441,4,linear,9,0.3
0,0.0,0.0962743185811239,0.5215310669325133,6,26,0.0003820419660769403,0.0005766659742221236,4,linear,9,0.5
0,0.0,0.0962743185811239,0.5215310669325133,6,26,0.0003751660115085542,0.0005571250221692026,4,linear,9,0.6
0,0.0,0.0962743185811239,0.5215310669325133,6,26,0.0003909580409526825,0.000573375029489398,4,linear,9,0.7
0,0.0,0.0962743185811239,0.5215310669325133,6,26,0.0003762910491786897,0.0005630829837173223,4,linear,9,0.9
0,0.0,0.09267695107236362,0.5462288410612526,6,26,0.00038141600089147687,0.0005882079713046551,4,linear,10,0.3
0,0.0,0.09267695107236362,0.5462288410612526,6,26,0.00038366601802408695,0.0005674170097336173,4,linear,10,0.5
0,0.0,0.09267695107236362,0.5462288410612526,6,26,0.00038225000025704503,0.0005865420098416507,4,linear,10,0.6
0,0.0,0.09267695107236362,0.5462288410612526,6,26,0.0003768749884329736,0.0005663339979946613,4,linear,10,0.7
0,0.0,0.09267695107236362,0.5462288410612526,6,26,0.00036979198921471834,0.0005543750012293458,4,linear,10,0.9
0,0.0,0.13593707235383068,0.5243352941369807,6,26,0.0003784999717026949,0.0005852499743923545,4,linear,11,0.3
0,0.0,0.13593707235383068,0.5243352941369807,6,26,0.0003842089790850878,0.0005797920166514814,4,linear,11,0.5
0,0.0,0.13593707235383068,0.5243352941369807,6,26,0.0003737499937415123,0.0005644169868901372,4,linear,11,0.6
0,0.0,0.13593707235383068,0.5243352941369807,6,26,0.00036829104647040367,0.000557416002266109,4,linear,11,0.7
0,0.0,0.13593707235383068,0.5243352941369807,6,26,0.00037174997851252556,0.0005497499951161444,4,linear,11,0.9
0,0.0,0.19247215698896936,0.4930280140140568,6,26,0.00039004196878522635,0.0005798329948447645,4,linear,12,0.3
0,0.0,0.19247215698896936,0.4930280140140568,6,26,0.0003761249827221036,0.0005800420185551047,4,linear,12,0.5
0,0.0,0.19247215698896936,0.4930280140140568,6,26,0.00037191598676145077,0.0005660000024363399,4,linear,12,0.6
0,0.0,0.19247215698896936,0.4930280140140568,6,26,0.00037354102823883295,0.0005454160273075104,4,linear,12,0.7
0,0.0,0.19247215698896936,0.4930280140140568,6,26,0.0003744169953279197,0.0005459589883685112,4,linear,12,0.9
0,0.0,0.11305532172922039,0.542542781967799,6,26,0.00037825002800673246,0.0005857090000063181,4,linear,13,0.3
0,0.0,0.11305532172922039,0.542542781967799,6,26,0.0003779999678954482,0.0006026250193826854,4,linear,13,0.5
0,0.0,0.11305532172922039,0.542542781967799,6,26,0.0003761249827221036,0.0005698329769074917,4,linear,13,0.6
0,0.0,0.11305532172922039,0.542542781967799,6,26,0.0003730840398930013,0.0005602919845841825,4,linear,13,0.7
0,0.0,0.11305532172922039,0.542542781967799,6,26,0.0003731670440174639,0.0005592500092461705,4,linear,13,0.9
0,0.0,0.12358099818809642,0.5192995112698353,6,26,0.0003791249473579228,0.0005915420479141176,4,linear,14,0.3
0,0.0,0.12358099818809642,0.5192995112698353,6,26,0.000374249997548759,0.000563915993552655,4,linear,14,0.5
0,0.0,0.12358099818809642,0.5192995112698353,6,26,0.00037091702688485384,0.000555667036678642,4,linear,14,0.6
0,0.0,0.12358099818809642,0.5192995112698353,6,26,0.0003737499937415123,0.0005535829695872962,4,linear,14,0.7
0,0.0,0.12358099818809642,0.5192995112698353,6,26,0.00036933296360075474,0.0005519170081242919,4,linear,14,0.9
0,0.0,0.03694746275437255,0.5068270136498382,6,26,0.00037945795338600874,0.0005839579971507192,4,linear,15,0.3
0,0.0,0.03694746275437255,0.5068270136498382,6,26,0.00037112500285729766,0.0005675000138580799,4,linear,15,0.5
0,0.0,0.03694746275437255,0.5068270136498382,6,26,0.0003850409993901849,0.000596166995819658,4,linear,15,0.6
0,0.0,0.03694746275437255,0.5068270136498382,6,26,0.0003795840311795473,0.0005724169895984232,4,linear,15,0.7
0,0.0,0.03694746275437255,0.5068270136498382,6,26,0.00036754197208210826,0.0005584169994108379,4,linear,15,0.9
0,0.0,0.13396241988253998,0.5195698563563707,6,26,0.0003803339786827564,0.00059029198018834,4,linear,16,0.3
0,0.0,0.13396241988253998,0.5195698563563707,6,26,0.0003809170448221266,0.0005895830108784139,4,linear,16,0.5
0,0.0,0.13396241988253998,0.5195698563563707,6,26,0.00037420797161757946,0.0005672499537467957,4,linear,16,0.6
0,0.0,0.13396241988253998,0.5195698563563707,6,26,0.0003726250142790377,0.0005593330133706331,4,linear,16,0.7
0,0.0,0.13396241988253998,0.5195698563563707,6,26,0.0003947910154238343,0.0005556249525398016,4,linear,16,0.9
0,0.0,0.10842638915790337,0.5228110500926252,6,26,0.00040912500116974115,0.0006014590035192668,4,linear,17,0.3
0,0.0,0.10842638915790337,0.5228110500926252,6,26,0.00037174997851252556,0.0005607500206679106,4,linear,17,0.5
0,0.0,0.10842638915790337,0.5228110500926252,6,26,0.00037475000135600567,0.0005586670013144612,4,linear,17,0.6
0,0.0,0.10842638915790337,0.5228110500926252,6,26,0.0003820420242846012,0.0005580410361289978,4,linear,17,0.7
0,0.0,0.10842638915790337,0.5228110500926252,6,26,0.0003680409863591194,0.0005540830316022038,4,linear,17,0.9
0,0.0,0.07206759679580643,0.5176962878482728,6,26,0.00038233300438150764,0.0005904579884372652,4,linear,18,0.3
0,0.0,0.07206759679580643,0.5176962878482728,6,26,0.00037712499033659697,0.0005681659677065909,4,linear,18,0.5
0,0.0,0.07206759679580643,0.5176962878482728,6,26,0.0003997919848188758,0.0006006670300848782,4,linear,18,0.6
0,0.0,0.07206759679580643,0.5176962878482728,6,26,0.0003839579876512289,0.0005694580031558871,4,linear,18,0.7
0,0.0,0.07206759679580643,0.5176962878482728,6,26,0.00037641701055690646,0.0005774159799329937,4,linear,18,0.9
0,0.0,0.004892007908916307,0.5378308389763871,6,26,0.0003845409955829382,0.0005850419984199107,4,linear,19,0.3
0,0.0,0.004892007908916307,0.5378308389763871,6,26,0.00037858402356505394,0.000572292017750442,4,linear,19,0.5
0,0.0,0.004892007908916307,0.5378308389763871,6,26,0.0003766249865293503,0.000555582984816283,4,linear,19,0.6
0,0.0,0.004892007908916307,0.5378308389763871,6,26,0.00037054199492558837,0.0005522919818758965,4,linear,19,0.7
0,0.0,0.004892007908916307,0.5378308389763871,6,26,0.0003726250142790377,0.0005525420419871807,4,linear,19,0.9
0,0.0,0.06283073879082812,0.5264588121386058,6,26,0.0003816249663941562,0.0005889589665457606,4,linear,20,0.3
0,0.0,0.06283073879082812,0.5264588121386058,6,26,0.00037174997851252556,0.0005686659715138376,4,linear,20,0.5
0,0.0,0.06283073879082812,0.5264588121386058,6,26,0.000391624984331429,0.0005530419875867665,4,linear,20,0.6
0,0.0,0.06283073879082812,0.5264588121386058,6,26,0.000371375004760921,0.000554499973077327,4,linear,20,0.7
0,0.0,0.06283073879082812,0.5264588121386058,6,26,0.0003697499632835388,0.0005535000236704946,4,linear,20,0.9
0,0.0,0.1839731572831773,0.5103287927430358,6,26,0.0003845419851131737,0.000618249992839992,4,linear,21,0.3
0,0.0,0.1839731572831773,0.5103287927430358,6,26,0.0003709169686771929,0.0005676249857060611,4,linear,21,0.5
0,0.0,0.1839731572831773,0.5103287927430358,6,26,0.000366666994523257,0.0005531249917112291,4,linear,21,0.6
0,0.0,0.1839731572831773,0.5103287927430358,6,26,0.0003700419911183417,0.000548749987501651,4,linear,21,0.7
0,0.0,0.1839731572831773,0.5103287927430358,6,26,0.00036883301800116897,0.0005517919780686498,4,linear,21,0.9
0,0.0,0.10309102118705138,0.5561163920135018,6,26,0.0003797910176217556,0.0005948750185780227,4,linear,22,0.3
0,0.0,0.10309102118705138,0.5561163920135018,6,26,0.0003777920501306653,0.0005669160163961351,4,linear,22,0.5
0,0.0,0.10309102118705138,0.5561163920135018,6,26,0.0003733329940587282,0.0005681670154444873,4,linear,22,0.6
0,0.0,0.10309102118705138,0.5561163920135018,6,26,0.00038425001548603177,0.0005911669577471912,4,linear,22,0.7
0,0.0,0.10309102118705138,0.5561163920135018,6,26,0.000376041978597641,0.000569417024962604,4,linear,22,0.9
0,0.0,0.2101990698282602,0.5350562581838791,6,26,0.0003802090068347752,0.0005858750082552433,4,linear,23,0.3
0,0.0,0.2101990698282602,0.5350562581838791,6,26,0.0003819169942289591,0.0005775419995188713,4,linear,23,0.5
0,0.0,0.2101990698282602,0.5350562581838791,6,26,0.0003732499899342656,0.0005669170059263706,4,linear,23,0.6
0,0.0,0.2101990698282602,0.5350562581838791,6,26,0.0003717920044437051,0.0005510409828275442,4,linear,23,0.7
0,0.0,0.2101990698282602,0.5350562581838791,6,26,0.00037354195956140757,0.0005554159870371222,4,linear,23,0.9
0,0.0,0.1428569308763865,0.5111243171213984,6,26,0.0003797499812208116,0.0005984580493532121,4,linear,24,0.3
0,0.0,0.1428569308763865,0.5111243171213984,6,26,0.00038229202618822455,0.0005802920204587281,4,linear,24,0.5
0,0.0,0.1428569308763865,0.5111243171213984,6,26,0.0003726250142790377,0.000565375026781112,4,linear,24,0.6
0,0.0,0.1428569308763865,0.5111243171213984,6,26,0.00036800000816583633,0.0005541249993257225,4,linear,24,0.7
0,0.0,0.1428569308763865,0.5111243171213984,6,26,0.0003702910034917295,0.0005495409714058042,4,linear,24,0.9
0,0.0,0.20910246774834762,0.5273538506807994,6,26,0.00038287503411993384,0.0005871249595656991,4,linear,25,0.3
0,0.0,0.20910246774834762,0.5273538506807994,6,26,0.00037470797542482615,0.0005649160011671484,4,linear,25,0.5
0,0.0,0.20910246774834762,0.5273538506807994,6,26,0.0003747920272871852,0.000571833981666714,4,linear,25,0.6
0,0.0,0.20910246774834762,0.5273538506807994,6,26,0.0003818339901044965,0.0005800420185551047,4,linear,25,0.7
0,0.0,0.20910246774834762,0.5273538506807994,6,26,0.0003776670200750232,0.0005586670013144612,4,linear,25,0.9
0,0.0,0.18465683973129654,0.5030569265849991,6,26,0.00038245797622948885,0.0006466249469667673,4,linear,26,0.3
0,0.0,0.18465683973129654,0.5030569265849991,6,26,0.00039191602263599634,0.0005819579819217324,4,linear,26,0.5
0,0.0,0.18465683973129654,0.5030569265849991,6,26,0.00037224998231977224,0.0005507500027306378,4,linear,26,0.6
0,0.0,0.18465683973129654,0.5030569265849991,6,26,0.00037299998803064227,0.0005548750050365925,4,linear,26,0.7
0,0.0,0.18465683973129654,0.5030569265849991,6,26,0.00038245797622948885,0.0005517090321518481,4,linear,26,0.9
0,0.0,0.17718486685988177,0.5019889706552636,6,26,0.00040025002090260386,0.0005840410012751818,4,linear,27,0.3
0,0.0,0.17718486685988177,0.5019889706552636,6,26,0.0003750419709831476,0.0005654999986290932,4,linear,27,0.5
0,0.0,0.17718486685988177,0.5019889706552636,6,26,0.00037383398739621043,0.0005567499902099371,4,linear,27,0.6
0,0.0,0.17718486685988177,0.5019889706552636,6,26,0.000371375004760921,0.0006035419646650553,4,linear,27,0.7
0,0.0,0.17718486685988177,0.5019889706552636,6,26,0.0003792499774135649,0.0005647909711115062,4,linear,27,0.9
0,0.0,0.04674772509476355,0.49163745218110183,6,26,0.00038424995727837086,0.0005879999953322113,4,linear,28,0.3
0,0.0,0.04674772509476355,0.49163745218110183,6,26,0.00037512503331527114,0.0005711250123567879,4,linear,28,0.5
0,0.0,0.04674772509476355,0.49163745218110183,6,26,0.00037541601341217756,0.0005592500092461705,4,linear,28,0.6
0,0.0,0.04674772509476355,0.49163745218110183,6,26,0.00037366600008681417,0.0005515000084415078,4,linear,28,0.7
0,0.0,0.04674772509476355,0.49163745218110183,6,26,0.0003751249751076102,0.0005517909885384142,4,linear,28,0.9
0,0.0,0.2313891227506396,0.5450903250200724,6,26,0.0003773749922402203,0.0005948329926468432,4,linear,29,0.3
0,0.0,0.2313891227506396,0.5450903250200724,6,26,0.0003893749671988189,0.0005799999926239252,4,linear,29,0.5
0,0.0,0.2313891227506396,0.5450903250200724,6,26,0.00037287501618266106,0.0005657500005327165,4,linear,29,0.6
0,0.0,0.2313891227506396,0.5450903250200724,6,26,0.0003671669983305037,0.0005518340039998293,4,linear,29,0.7
0,0.0,0.2313891227506396,0.5450903250200724,6,26,0.0003708750009536743,0.0005776250036433339,4,linear,29,0.9
0,0.0,0.12296640557117866,0.5341585672939673,6,26,0.0003766249865293503,0.0005845000268891454,4,linear,30,0.3
0,0.0,0.12296640557117866,0.5341585672939673,6,26,0.0003817079705186188,0.0005665409844368696,4,linear,30,0.5
0,0.0,0.12296640557117866,0.5341585672939673,6,26,0.00037816696567460895,0.0005576250259764493,4,linear,30,0.6
0,0.0,0.12296640557117866,0.5341585672939673,6,26,0.0003878750139847398,0.0005800420185551047,4,linear,30,0.7
0,0.0,0.12296640557117866,0.5341585672939673,6,26,0.0003774579963646829,0.0005669579841196537,4,linear,30,0.9
0,0.0,0.10460466982100569,0.5231376505177896,6,26,0.0003797499812208116,0.0005837920471094549,4,linear,31,0.3
0,0.0,0.10460466982100569,0.5231376505177896,6,26,0.0003730839816853404,0.0006035420228727162,4,linear,31,0.5
0,0.0,0.10460466982100569,0.5231376505177896,6,26,0.00038187496829777956,0.0005688749952241778,4,linear,31,0.6
0,0.0,0.10460466982100569,0.5231376505177896,6,26,0.00037408299976959825,0.0005635000416077673,4,linear,31,0.7
0,0.0,0.10460466982100569,0.5231376505177896,6,26,0.00037700001848861575,0.0005742500070482492,4,linear,31,0.9
0,0.0,0.13841310394805273,0.5310575471016928,6,26,0.0003820420242846012,0.0005915830261074007,4,linear,32,0.3
0,0.0,0.13841310394805273,0.5310575471016928,6,26,0.0003730420139618218,0.0005683749914169312,4,linear,32,0.5
0,0.0,0.13841310394805273,0.5310575471016928,6,26,0.0003707919968292117,0.0005610000225715339,4,linear,32,0.6
0,0.0,0.13841310394805273,0.5310575471016928,6,26,0.00037458300357684493,0.0006013750098645687,4,linear,32,0.7
0,0.0,0.13841310394805273,0.5310575471016928,6,26,0.0003789589973166585,0.0005673749838024378,4,linear,32,0.9
0,0.0,0.18019261032614364,0.5434837258350663,6,26,0.00038370798574760556,0.0005929580074734986,4,linear,33,0.3
0,0.0,0.18019261032614364,0.5434837258350663,6,26,0.0003717090003192425,0.0005686249933205545,4,linear,33,0.5
0,0.0,0.18019261032614364,0.5434837258350663,6,26,0.0003910830128006637,0.0005916249938309193,4,linear,33,0.6
0,0.0,0.18019261032614364,0.5434837258350663,6,26,0.00037508399691432714,0.0005651250248774886,4,linear,33,0.7
0,0.0,0.18019261032614364,0.5434837258350663,6,26,0.0003779999678954482,0.0005625829799100757,4,linear,33,0.9
0,0.0,0.14275617403355978,0.5034806247396734,6,26,0.0003854170208796859,0.0005902080447413027,4,linear,34,0.3
0,0.0,0.14275617403355978,0.5034806247396734,6,26,0.00038191600469872355,0.00058562500635162,4,linear,34,0.5
0,0.0,0.14275617403355978,0.5034806247396734,6,26,0.0003709580050781369,0.0005629999795928597,4,linear,34,0.6
0,0.0,0.14275617403355978,0.5034806247396734,6,26,0.000370291993021965,0.0005803329986520112,4,linear,34,0.7
0,0.0,0.14275617403355978,0.5034806247396734,6,26,0.0003749160096049309,0.0005668749799951911,4,linear,34,0.9
0,0.0,0.09411505813681809,0.5136935850496311,6,26,0.0003814170486293733,0.0005828749854117632,4,linear,35,0.3
0,0.0,0.09411505813681809,0.5136935850496311,6,26,0.00038245797622948885,0.0005680829635821283,4,linear,35,0.5
0,0.0,0.09411505813681809,0.5136935850496311,6,26,0.00037712499033659697,0.0005695829750038683,4,linear,35,0.6
0,0.0,0.09411505813681809,0.5136935850496311,6,26,0.0003795830416493118,0.0005782910156995058,4,linear,35,0.7
0,0.0,0.09411505813681809,0.5136935850496311,6,26,0.00037229101872071624,0.0005587909836322069,4,linear,35,0.9
0,0.0,0.13571320083536742,0.5323566741275992,6,26,0.0003780829720199108,0.0005826660199090838,4,linear,36,0.3
0,0.0,0.13571320083536742,0.5323566741275992,6,26,0.0003910830128006637,0.0005905409925617278,4,linear,36,0.5
0,0.0,0.13571320083536742,0.5323566741275992,6,26,0.0003793329815380275,0.0005624159821309149,4,linear,36,0.6
0,0.0,0.13571320083536742,0.5323566741275992,6,26,0.0003719170344993472,0.0005560829886235297,4,linear,36,0.7
0,0.0,0.13571320083536742,0.5323566741275992,6,26,0.00036804203409701586,0.0005750000127591193,4,linear,36,0.9
0,0.0,0.0423838474153001,0.5070660209861796,6,26,0.00038462498923763633,0.0005891249747946858,4,linear,37,0.3
0,0.0,0.0423838474153001,0.5070660209861796,6,26,0.0003738750237971544,0.0005669579841196537,4,linear,37,0.5
0,0.0,0.0423838474153001,0.5070660209861796,6,26,0.00037070905091241,0.0005506669986061752,4,linear,37,0.6
0,0.0,0.0423838474153001,0.5070660209861796,6,26,0.0003927910001948476,0.0005531249917112291,4,linear,37,0.7
0,0.0,0.0423838474153001,0.5070660209861796,6,26,0.0003690419835038483,0.0005515419761650264,4,linear,37,0.9
0,0.0,0.06924032082429399,0.5049674349617871,6,26,0.0003807090106420219,0.0005883329431526363,4,linear,38,0.3
0,0.0,0.06924032082429399,0.5049674349617871,6,26,0.00038829201366752386,0.0005613749963231385,4,linear,38,0.5
0,0.0,0.06924032082429399,0.5049674349617871,6,26,0.00040091603295877576,0.0005876250215806067,4,linear,38,0.6
0,0.0,0.06924032082429399,0.5049674349617871,6,26,0.00038049998693168163,0.0005644999910145998,4,linear,38,0.7
0,0.0,0.06924032082429399,0.5049674349617871,6,26,0.00037708395393565297,0.0005608339561149478,4,linear,38,0.9
0,0.0,0.21097904580563964,0.569642155328459,6,26,0.00038704200414940715,0.0005911249900236726,4,linear,39,0.3
0,0.0,0.21097904580563964,0.569642155328459,6,26,0.00037366600008681417,0.0005666249780915678,4,linear,39,0.5
0,0.0,0.21097904580563964,0.569642155328459,6,26,0.0003714169724844396,0.0005608340143226087,4,linear,39,0.6
0,0.0,0.21097904580563964,0.569642155328459,6,26,0.00037754199001938105,0.0005699580069631338,4,linear,39,0.7
0,0.0,0.21097904580563964,0.569642155328459,6,26,0.0003798329853452742,0.0005884999991394579,4,linear,39,0.9
0,0.0,0.09635714435920628,0.5174602059479231,6,26,0.00037987501127645373,0.0005874999915249646,4,linear,40,0.3
0,0.0,0.09635714435920628,0.5174602059479231,6,26,0.0003874159883707762,0.0005993750528432429,4,linear,40,0.5
0,0.0,0.09635714435920628,0.5174602059479231,6,26,0.000371375004760921,0.0005834579933434725,4,linear,40,0.6
0,0.0,0.09635714435920628,0.5174602059479231,6,26,0.0003819999983534217,0.0005802920204587281,4,linear,40,0.7
0,0.0,0.09635714435920628,0.5174602059479231,6,26,0.0003819580306299031,0.0005676249857060611,4,linear,40,0.9
0,0.0,0.022213820922067695,0.5156675194696887,6,26,0.0003766660229302943,0.0005886660073883832,4,linear,41,0.3
0,0.0,0.022213820922067695,0.5156675194696887,6,26,0.0003796249511651695,0.0006071249954402447,4,linear,41,0.5
0,0.0,0.022213820922067695,0.5156675194696887,6,26,0.0003777919919230044,0.0005664170021191239,4,linear,41,0.6
0,0.0,0.022213820922067695,0.5156675194696887,6,26,0.000372416980098933,0.0005542089929804206,4,linear,41,0.7
0,0.0,0.022213820922067695,0.5156675194696887,6,26,0.00037054199492558837,0.00055929203517735,4,linear,41,0.9
0,0.0,0.07274668978110777,0.5254611595482997,6,26,0.00038958300137892365,0.0005876250215806067,4,linear,42,0.3
0,0.0,0.07274668978110777,0.5254611595482997,6,26,0.00037629198050126433,0.0005641660536639392,4,linear,42,0.5
0,0.0,0.07274668978110777,0.5254611595482997,6,26,0.0003724170383065939,0.0005503750289790332,4,linear,42,0.6
0,0.0,0.07274668978110777,0.5254611595482997,6,26,0.00037304102443158627,0.000612833013292402,4,linear,42,0.7
0,0.0,0.07274668978110777,0.5254611595482997,6,26,0.0003787909517996013,0.0005623329780064523,4,linear,42,0.9
0,0.0,0.13931020243804038,0.508339395718009,6,26,0.00037937500746920705,0.0005872079636901617,4,linear,43,0.3
0,0.0,0.13931020243804038,0.508339395718009,6,26,0.00037208403227850795,0.0005717079620808363,4,linear,43,0.5
0,0.0,0.13931020243804038,0.508339395718009,6,26,0.0003843330196104944,0.0005952920182608068,4,linear,43,0.6
0,0.0,0.13931020243804038,0.508339395718009,6,26,0.00037237495416775346,0.0005637080175802112,4,linear,43,0.7
0,0.0,0.13931020243804038,0.508339395718009,6,26,0.0003649580175988376,0.0005517500103451312,4,linear,43,0.9
0,0.0,0.12230832265471847,0.4917759095970944,6,26,0.0003831670037470758,0.000583500019274652,4,linear,44,0.3
0,0.0,0.12230832265471847,0.4917759095970944,6,26,0.0003707919968292117,0.0005647079669870436,4,linear,44,0.5
0,0.0,0.12230832265471847,0.4917759095970944,6,26,0.00036987499333918095,0.0005596249829977751,4,linear,44,0.6
0,0.0,0.12230832265471847,0.4917759095970944,6,26,0.00037049996899440885,0.0005503750289790332,4,linear,44,0.7
0,0.0,0.12230832265471847,0.4917759095970944,6,26,0.0003720410168170929,0.0005510830087587237,4,linear,44,0.9
1,1.0,0.0,0.5083822926291229,6,26,0.00038225000025704503,0.0005926250014454126,4,linear,45,0.3
1,1.0,0.0,0.5083822926291229,6,26,0.0003774999640882015,0.0005709169781766832,4,linear,45,0.5
1,1.0,0.0,0.5083822926291229,6,26,0.0003744580317288637,0.0005560829886235297,4,linear,45,0.6
1,1.0,0.0,0.5083822926291229,6,26,0.0003816249663941562,0.0005747079849243164,4,linear,45,0.7
1,1.0,0.0,0.5083822926291229,6,26,0.0003709580050781369,0.0005647499929182231,4,linear,45,0.9
0,0.0,0.07380935263443211,0.5156658559914683,6,26,0.0003849579952657223,0.0005890830070711672,4,linear,46,0.3
0,0.0,0.07380935263443211,0.5156658559914683,6,26,0.0003815829986706376,0.000593625009059906,4,linear,46,0.5
0,0.0,0.07380935263443211,0.5156658559914683,6,26,0.0003783340216614306,0.0005619999719783664,4,linear,46,0.6
0,0.0,0.07380935263443211,0.5156658559914683,6,26,0.00037358299596235156,0.0005572499940171838,4,linear,46,0.7
0,0.0,0.07380935263443211,0.5156658559914683,6,26,0.00037258403608575463,0.0005532089853659272,4,linear,46,0.9
0,0.0,0.1664658103990706,0.5569371200159481,6,26,0.0003826660104095936,0.0006015420076437294,4,linear,47,0.3
0,0.0,0.1664658103990706,0.5569371200159481,6,26,0.00038358394522219896,0.0005758330225944519,4,linear,47,0.5
0,0.0,0.1664658103990706,0.5569371200159481,6,26,0.0003767079906538129,0.0005582079757004976,4,linear,47,0.6
0,0.0,0.1664658103990706,0.5569371200159481,6,26,0.0003682919777929783,0.0005644169868901372,4,linear,47,0.7
0,0.0,0.1664658103990706,0.5569371200159481,6,26,0.0003779589897021651,0.0005664170021191239,4,linear,47,0.9
