config,geometry,replication,method,grouped_loss,tail_loss
"R1 (5 groups, m=10)",convex,10,ASF,0.05252935317452945,0.18706810955070294
"R1 (5 groups, m=10)",convex,11,ASF,0.0380108093202978,0.19477540242652194
"R1 (5 groups, m=10)",convex,12,ASF,0.1051220067640138,0.2028718277138123
"R1 (5 groups, m=10)",convex,13,ASF,0.10474111270094749,0.16615642230720482
"R1 (5 groups, m=10)",convex,14,ASF,0.0564512007411009,0.25385021572471644
"R1 (5 groups, m=10)",convex,15,ASF,0.05276187519212457,0.1636639885975336
"R1 (5 groups, m=10)",convex,16,ASF,0.0654601594287635,0.23091505267314685
"R1 (5 groups, m=10)",convex,17,ASF,0.07921818933403561,0.15484438787111807
"R1 (5 groups, m=10)",convex,18,ASF,0.09261234320748628,0.21797337231780334
"R1 (5 groups, m=10)",convex,19,ASF,0.03792152122511004,0.14948111390642993
"R1 (5 groups, m=10)",convex,20,ASF,0.0360019172957578,0.18210601776856283
"R1 (5 groups, m=10)",convex,21,ASF,0.06355282028466032,0.16014957606193642
"R1 (5 groups, m=10)",convex,22,ASF,0.14155809598310018,0.21239353406041994
"R1 (5 groups, m=10)",convex,23,ASF,0.08441608566199281,0.25083334841991795
"R1 (5 groups, m=10)",convex,24,ASF,0.0770478850449799,0.17586038630699777
"R1 (5 groups, m=10)",convex,25,ASF,0.08937513680299748,0.21978559781885462
"R1 (5 groups, m=10)",convex,26,ASF,0.055740122241777566,0.2487421169113072
"R1 (5 groups, m=10)",convex,27,ASF,0.07555322261296597,0.21990198976410072
"R1 (5 groups, m=10)",convex,28,ASF,0.05780670822386035,0.20028168532981963
"R1 (5 groups, m=10)",convex,29,ASF,0.047616740348432635,0.2154027278877837
"R1 (5 groups, m=10)",convex,0,SMAA,0.09961089598426769,0.4248977751846832
"R1 (5 groups, m=10)",convex,1,SMAA,0.4314164807174024,0.6639339233855145
"R1 (5 groups, m=10)",convex,2,SMAA,0.25176157036382,0.26273267398087274
"R1 (5 groups, m=10)",convex,3,SMAA,0.059900043167086525,0.17955810047969958
"R1 (5 groups, m=10)",convex,4,SMAA,0.23295361992197702,0.4931035832587902
"R1 (5 groups, m=10)",convex,5,SMAA,0.6078536407378685,0.9532420529555243
"R1 (5 groups, m=10)",convex,6,SMAA,0.14587395279523477,0.2957445430079146
"R1 (5 groups, m=10)",convex,7,SMAA,0.0471691938215593,0.21708986865122631
"R1 (5 groups, m=10)",convex,8,SMAA,0.05333964252129041,0.15270340187454867
"R1 (5 groups, m=10)",convex,9,SMAA,0.4521762283526791,0.6587155846446644
"R1 (5 groups, m=10)",convex,10,SMAA,0.5911676592372636,0.8456354178175727
"R1 (5 groups, m=10)",convex,11,SMAA,0.1187636444868242,0.23981727643624431
"R1 (5 groups, m=10)",convex,12,SMAA,0.21122006171865693,0.3067818295064277
"R1 (5 groups, m=10)",convex,13,SMAA,0.10474111270094749,0.16615642230720482
"R1 (5 groups, m=10)",convex,14,SMAA,0.05552836590853961,0.19297094455239655
"R1 (5 groups, m=10)",convex,15,SMAA,0.5772284308517394,0.9423179086290067
"R1 (5 groups, m=10)",convex,16,SMAA,0.16145277702108718,0.2718689920683262
"R1 (5 groups, m=10)",convex,17,SMAA,0.07921818933403561,0.15484438787111807
"R1 (5 groups, m=10)",convex,18,SMAA,0.0717476408291311,0.24547862453007463
"R1 (5 groups, m=10)",convex,19,SMAA,0.2881308472938266,0.45690319240821986
"R1 (5 groups, m=10)",convex,20,SMAA,0.42550698488439137,0.6954445707936573
"R1 (5 groups, m=10)",convex,21,SMAA,0.08281449740221956,0.22430590733746952
"R1 (5 groups, m=10)",convex,22,SMAA,0.14237626347994262,0.2070370162828162
"R1 (5 groups, m=10)",convex,23,SMAA,0.5600725771298983,0.6967377283078456
"R1 (5 groups, m=10)",convex,24,SMAA,0.3602372045040401,0.6299136910458283
"R1 (5 groups, m=10)",convex,25,SMAA,0.14327228672186362,0.30085186333801356
"R1 (5 groups, m=10)",convex,26,SMAA,0.2949926779390954,0.6048106296841318
"R1 (5 groups, m=10)",convex,27,SMAA,0.2097905835386639,0.41549382589258715
"R1 (5 groups, m=10)",convex,28,SMAA,0.18993412593606895,0.29395246161894106
"R1 (5 groups, m=10)",convex,29,SMAA,0.14121515289922767,0.2113471957543681
"R1 (5 groups, m=10)",convex,0,MMR,0.061943309789800054,0.21059985085303046
"R1 (5 groups, m=10)",convex,1,MMR,0.10636182521213934,0.27337990835632237
"R1 (5 groups, m=10)",convex,2,MMR,0.0807044293952931,0.20246960391272745
"R1 (5 groups, m=10)",convex,3,MMR,0.051858668474000634,0.14902425071114067
"R1 (5 groups, m=10)",convex,4,MMR,0.061116967629924364,0.21159770087723578
"R1 (5 groups, m=10)",convex,5,MMR,0.05071374760620543,0.15104869244993036
"R1 (5 groups, m=10)",convex,6,MMR,0.08259274243052622,0.20856334305770866
"R1 (5 groups, m=10)",convex,7,MMR,0.054495326297711914,0.1999896971981948
"R1 (5 groups, m=10)",convex,8,MMR,0.05333964252129041,0.15270340187454867
"R1 (5 groups, m=10)",convex,9,MMR,0.0965019797383276,0.20312207664266024
"R1 (5 groups, m=10)",convex,10,MMR,0.05408148415955851,0.1922158712652368
"R1 (5 groups, m=10)",convex,11,MMR,0.059909596021158425,0.20871908963910452
"R1 (5 groups, m=10)",convex,12,MMR,0.08280346091589107,0.2146531774201465
"R1 (5 groups, m=10)",convex,13,MMR,0.10474111270094749,0.16615642230720482
"R1 (5 groups, m=10)",convex,14,MMR,0.05552836590853961,0.19297094455239655
"R1 (5 groups, m=10)",convex,15,MMR,0.05276187519212457,0.1636639885975336
"R1 (5 groups, m=10)",convex,16,MMR,0.08650713936369116,0.23817645181638103
"R1 (5 groups, m=10)",convex,17,MMR,0.07921818933403561,0.15484438787111807
"R1 (5 groups, m=10)",convex,18,MMR,0.09261234320748628,0.21797337231780334
"R1 (5 groups, m=10)",convex,19,MMR,0.03792152122511004,0.14948111390642993
"R1 (5 groups, m=10)",convex,20,MMR,0.08843310744998652,0.20272086169859366
"R1 (5 groups, m=10)",convex,21,MMR,0.1342819459672708,0.1854819125666735
"R1 (5 groups, m=10)",convex,22,MMR,0.11877278215148396,0.17261685039812352
"R1 (5 groups, m=10)",convex,23,MMR,0.08441608566199281,0.25083334841991795
"R1 (5 groups, m=10)",convex,24,MMR,0.0770478850449799,0.17586038630699777
"R1 (5 groups, m=10)",convex,25,MMR,0.09937844252926505,0.21667199587698968
"R1 (5 groups, m=10)",convex,26,MMR,0.08451369066429942,0.2157620376027953
"R1 (5 groups, m=10)",convex,27,MMR,0.07555322261296597,0.21990198976410072
"R1 (5 groups, m=10)",convex,28,MMR,0.03449930594556836,0.22068410115518972
"R1 (5 groups, m=10)",convex,29,MMR,0.03789491084693549,0.21883125350197988
"R1 (5 groups, m=10)",convex,0,LexUR,0.07128646474164907,0.24105085080908978
"R1 (5 groups, m=10)",convex,1,LexUR,0.03796387383334768,0.22745154624155717
"R1 (5 groups, m=10)",convex,2,LexUR,0.0671021249584327,0.2177367716676217
"R1 (5 groups, m=10)",convex,3,LexUR,0.051858668474000634,0.14902425071114067
"R1 (5 groups, m=10)",convex,4,LexUR,0.0534312995728605,0.1893362815026924
"R1 (5 groups, m=10)",convex,5,LexUR,0.05071374760620543,0.15104869244993036
"R1 (5 groups, m=10)",convex,6,LexUR,0.08122126624215513,0.1972396998882016
"R1 (5 groups, m=10)",convex,7,LexUR,0.06341258332303512,0.1861381792218495
"R1 (5 groups, m=10)",convex,8,LexUR,0.06910848646761,0.1722271082751328
"R1 (5 groups, m=10)",convex,9,LexUR,0.044312509485476374,0.2204534617675668
"R1 (5 groups, m=10)",convex,10,LexUR,0.05252935317452945,0.18706810955070294
"R1 (5 groups, m=10)",convex,11,LexUR,0.0380108093202978,0.19477540242652194
"R1 (5 groups, m=10)",convex,12,LexUR,0.1051220067640138,0.2028718277138123
"R1 (5 groups, m=10)",convex,13,LexUR,0.10474111270094749,0.16615642230720482
"R1 (5 groups, m=10)",convex,14,LexUR,0.0564512007411009,0.25385021572471644
"R1 (5 groups, m=10)",convex,15,LexUR,0.05276187519212457,0.1636639885975336
"R1 (5 groups, m=10)",convex,16,LexUR,0.0654601594287635,0.23091505267314685
"R1 (5 groups, m=10)",convex,17,LexUR,0.07921818933403561,0.15484438787111807
"R1 (5 groups, m=10)",convex,18,LexUR,0.09261234320748628,0.21797337231780334
"R1 (5 groups, m=10)",convex,19,LexUR,0.03792152122511004,0.14948111390642993
"R1 (5 groups, m=10)",convex,20,LexUR,0.0360019172957578,0.18210601776856283
"R1 (5 groups, m=10)",convex,21,LexUR,0.06355282028466032,0.16014957606193642
"R1 (5 groups, m=10)",convex,22,LexUR,0.14155809598310018,0.21239353406041994
"R1 (5 groups, m=10)",convex,23,LexUR,0.08441608566199281,0.25083334841991795
"R1 (5 groups, m=10)",convex,24,LexUR,0.0770478850449799,0.17586038630699777
"R1 (5 groups, m=10)",convex,25,LexUR,0.08937513680299748,0.21978559781885462
"R1 (5 groups, m=10)",convex,26,LexUR,0.055740122241777566,0.2487421169113072
"R1 (5 groups, m=10)",convex,27,LexUR,0.07555322261296597,0.21990198976410072
"R1 (5 groups, m=10)",convex,28,LexUR,0.05780670822386035,0.20028168532981963
"R1 (5 groups, m=10)",convex,29,LexUR,0.047616740348432635,0.2154027278877837
"R2 (4 groups, m=10)",linear,0,TOPSIS,0.46804254703742965,0.5821759847297653
"R2 (4 groups, m=10)",linear,1,TOPSIS,0.5599296038036279,0.602532915706414
"R2 (4 groups, m=10)",linear,2,TOPSIS,0.33726703012148046,0.3748234878444866
"R2 (4 groups, m=10)",linear,3,TOPSIS,0.3396329339311693,0.3665231629171893
"R2 (4 groups, m=10)",linear,4,TOPSIS,0.45596304125773607,0.4617438892597499
"R2 (4 groups, m=10)",linear,5,TOPSIS,0.4891199286356221,0.4707208856468799
"R2 (4 groups, m=10)",linear,6,TOPSIS,0.2808700468735355,0.4085137208846015
"R2 (4 groups, m=10)",linear,7,TOPSIS,0.44466269950549747,0.6205670845965443
"R2 (4 groups, m=10)",linear,8,TOPSIS,0.389997790695193,0.5302262100540097
"R2 (4 groups, m=10)",linear,9,TOPSIS,0.34886990080461294,0.30845223841342884
"R2 (4 groups, m=10)",linear,10,TOPSIS,0.2694361483937276,0.3446987659648514
"R2 (4 groups, m=10)",linear,11,TOPSIS,0.32851226442183507,0.30914610025586414
"R2 (4 groups, m=10)",linear,12,TOPSIS,0.3567526076865348,0.3894131292481507
"R2 (4 groups, m=10)",linear,13,TOPSIS,0.43652449538084337,0.2744540282136554
"R2 (4 groups, m=10)",linear,14,TOPSIS,0.2258655172093252,0.32435272927044484
"R2 (4 groups, m=10)",linear,15,TOPSIS,0.4438085116757156,0.39923384173312093
"R2 (4 groups, m=10)",linear,16,TOPSIS,0.4135679634366392,0.3241219685840518
"R2 (4 groups, m=10)",linear,17,TOPSIS,0.3578180693725918,0.3695568992154606
"R2 (4 groups, m=10)",linear,18,TOPSIS,0.4877144743061239,0.5753980888375511
"R2 (4 groups, m=10)",linear,19,TOPSIS,0.47191255043034736,0.37626733064314094
"R2 (4 groups, m=10)",linear,20,TOPSIS,0.2948301887879459,0.29985056902422963
"R2 (4 groups, m=10)",linear,21,TOPSIS,0.43733339043030667,0.50833256984294
"R2 (4 groups, m=10)",linear,22,TOPSIS,0.32446760570733185,0.46660207433263867
"R2 (4 groups, m=10)",linear,23,TOPSIS,0.3093568826629973,0.36770696909769796
"R2 (4 groups, m=10)",linear,24,TOPSIS,0.48427405208850965,0.5085851859739338
"R2 (4 groups, m=10)",linear,25,TOPSIS,0.32738579900843906,0.4733826250780859
"R2 (4 groups, m=10)",linear,26,TOPSIS,0.3243063934404303,0.32924988890047346
"R2 (4 groups, m=10)",linear,27,TOPSIS,0.33053390330109783,0.35953752645233517
"R2 (4 groups, m=10)",linear,28,TOPSIS,0.5547096938287129,0.6496511122389729
"R2 (4 groups, m=10)",linear,29,TOPSIS,0.297270272303659,0.3739133960072811
"R2 (4 groups, m=10)",linear,0,CP,0.46804254703742965,0.5821759847297653
"R2 (4 groups, m=10)",linear,1,CP,0.5599296038036279,0.602532915706414
"R2 (4 groups, m=10)",linear,2,CP,0.3600556091512948,0.39183284236327676
"R2 (4 groups, m=10)",linear,3,CP,0.3396329339311693,0.3665231629171893
"R2 (4 groups, m=10)",linear,4,CP,0.45596304125773607,0.4617438892597499
"R2 (4 groups, m=10)",linear,5,CP,0.2873181423846755,0.3690724828738518
"R2 (4 groups, m=10)",linear,6,CP,0.2808700468735355,0.4085137208846015
"R2 (4 groups, m=10)",linear,7,CP,0.44466269950549747,0.6205670845965443
"R2 (4 groups, m=10)",linear,8,CP,0.2201267611717197,0.33635186407983586
"R2 (4 groups, m=10)",linear,9,CP,0.34886990080461294,0.30845223841342884
"R2 (4 groups, m=10)",linear,10,CP,0.2694361483937276,0.3446987659648514
"R2 (4 groups, m=10)",linear,11,CP,0.32851226442183507,0.30914610025586414
"R2 (4 groups, m=10)",linear,12,CP,0.3567526076865348,0.3894131292481507
"R2 (4 groups, m=10)",linear,13,CP,0.43652449538084337,0.2744540282136554
"R2 (4 groups, m=10)",linear,14,CP,0.2258655172093252,0.32435272927044484
"R2 (4 groups, m=10)",linear,15,CP,0.4438085116757156,0.39923384173312093
"R2 (4 groups, m=10)",linear,16,CP,0.4135679634366392,0.3241219685840518
"R2 (4 groups, m=10)",linear,17,CP,0.3578180693725918,0.3695568992154606
"R2 (4 groups, m=10)",linear,18,CP,0.4877144743061239,0.5753980888375511
"R2 (4 groups, m=10)",linear,19,CP,0.47191255043034736,0.37626733064314094
"R2 (4 groups, m=10)",linear,20,CP,0.2948301887879459,0.29985056902422963
"R2 (4 groups, m=10)",linear,21,CP,0.4098747295966512,0.4204754437894795
"R2 (4 groups, m=10)",linear,22,CP,0.3113562969340075,0.24409964529449468
"R2 (4 groups, m=10)",linear,23,CP,0.3093568826629973,0.36770696909769796
"R2 (4 groups, m=10)",linear,24,CP,0.48427405208850965,0.5085851859739338
"R2 (4 groups, m=10)",linear,25,CP,0.2408070842291495,0.3562414468025698
"R2 (4 groups, m=10)",linear,26,CP,0.3243063934404303,0.32924988890047346
"R2 (4 groups, m=10)",linear,27,CP,0.33053390330109783,0.35953752645233517
"R2 (4 groups, m=10)",linear,28,CP,0.2884961915819144,0.35535705938365514
"R2 (4 groups, m=10)",linear,29,CP,0.297270272303659,0.3739133960072811
"R2 (4 groups, m=10)",linear,0,Knee,0.46804254703742965,0.5821759847297653
"R2 (4 groups, m=10)",linear,1,Knee,0.5599296038036279,0.602532915706414
"R2 (4 groups, m=10)",linear,2,Knee,0.318138327739742,0.6335007485393116
"R2 (4 groups, m=10)",linear,3,Knee,0.3396329339311693,0.3665231629171893
"R2 (4 groups, m=10)",linear,4,Knee,0.45596304125773607,0.4617438892597499
"R2 (4 groups, m=10)",linear,5,Knee,0.2873181423846755,0.3690724828738518
"R2 (4 groups, m=10)",linear,6,Knee,0.2808700468735355,0.4085137208846015
"R2 (4 groups, m=10)",linear,7,Knee,0.4139769395424789,0.6568958063463612
"R2 (4 groups, m=10)",linear,8,Knee,0.2201267611717197,0.33635186407983586
"R2 (4 groups, m=10)",linear,9,Knee,0.34886990080461294,0.30845223841342884
"R2 (4 groups, m=10)",linear,10,Knee,0.4783973831450594,0.7532464096130733
"R2 (4 groups, m=10)",linear,11,Knee,0.3771477526667219,0.8462448577232421
"R2 (4 groups, m=10)",linear,12,Knee,0.3567526076865348,0.3894131292481507
"R2 (4 groups, m=10)",linear,13,Knee,0.43652449538084337,0.2744540282136554
"R2 (4 groups, m=10)",linear,14,Knee,0.3601736912212435,0.6107025665567709
"R2 (4 groups, m=10)",linear,15,Knee,0.4438085116757156,0.39923384173312093
"R2 (4 groups, m=10)",linear,16,Knee,0.4135679634366392,0.3241219685840518
"R2 (4 groups, m=10)",linear,17,Knee,0.3578180693725918,0.3695568992154606
"R2 (4 groups, m=10)",linear,18,Knee,0.4877144743061239,0.5753980888375511
"R2 (4 groups, m=10)",linear,19,Knee,0.37330069431503526,0.4904955008939598
"R2 (4 groups, m=10)",linear,20,Knee,0.2948301887879459,0.29985056902422963
"R2 (4 groups, m=10)",linear,21,Knee,0.29557463933649214,0.5862130746368887
"R2 (4 groups, m=10)",linear,22,Knee,0.3113562969340075,0.24409964529449468
"R2 (4 groups, m=10)",linear,23,Knee,0.3093568826629973,0.36770696909769796
"R2 (4 groups, m=10)",linear,24,Knee,0.48427405208850965,0.5085851859739338
"R2 (4 groups, m=10)",linear,25,Knee,0.22263063297914806,0.46866748716848405
"R2 (4 groups, m=10)",linear,26,Knee,0.3434886845717206,0.662365675189794
"R2 (4 groups, m=10)",linear,27,Knee,0.23345189900252136,0.6885733332579196
"R2 (4 groups, m=10)",linear,28,Knee,0.2884961915819144,0.35535705938365514
"R2 (4 groups, m=10)",linear,29,Knee,0.297270272303659,0.3739133960072811
"R2 (4 groups, m=10)",linear,0,RW,0.5678490379067272,0.810766377596236
"R2 (4 groups, m=10)",linear,1,RW,0.5599296038036279,0.602532915706414
"R2 (4 groups, m=10)",linear,2,RW,0.426087628791145,0.47939656083099164
"R2 (4 groups, m=10)",linear,3,RW,0.3396329339311693,0.3665231629171893
"R2 (4 groups, m=10)",linear,4,RW,0.5317308348448656,0.8849103295201941
"R2 (4 groups, m=10)",linear,5,RW,0.4397892138222847,0.7588888760925029
"R2 (4 groups, m=10)",linear,6,RW,0.5546389802095518,0.8883367001222087
"R2 (4 groups, m=10)",linear,7,RW,0.44466269950549747,0.6205670845965443
"R2 (4 groups, m=10)",linear,8,RW,0.389997790695193,0.5302262100540097
"R2 (4 groups, m=10)",linear,9,RW,0.5811919308600896,0.8735756734877334
"R2 (4 groups, m=10)",linear,10,RW,0.4783973831450594,0.7532464096130733
"R2 (4 groups, m=10)",linear,11,RW,0.5782588964276839,0.7473985532205256
"R2 (4 groups, m=10)",linear,12,RW,0.43374533487797634,0.6507155637570763
"R2 (4 groups, m=10)",linear,13,RW,0.5847712948414279,0.7733713937719854
"R2 (4 groups, m=10)",linear,14,RW,0.3144332114139568,0.527125369955827
"R2 (4 groups, m=10)",linear,15,RW,0.555292084270429,0.612176977150916
"R2 (4 groups, m=10)",linear,16,RW,0.4135679634366392,0.3241219685840518
"R2 (4 groups, m=10)",linear,17,RW,0.5112596697812731,0.6611339176530461
"R2 (4 groups, m=10)",linear,18,RW,0.5119312551791774,0.8065988902013737
"R2 (4 groups, m=10)",linear,19,RW,0.5467834075935448,0.6159183046436932
"R2 (4 groups, m=10)",linear,20,RW,0.5555112669985607,0.7870702336800148
"R2 (4 groups, m=10)",linear,21,RW,0.5164022608306448,0.636345862465005
"R2 (4 groups, m=10)",linear,22,RW,0.32446760570733185,0.46660207433263867
"R2 (4 groups, m=10)",linear,23,RW,0.3642049144944139,0.48560838107276366
"R2 (4 groups, m=10)",linear,24,RW,0.46634108074523056,0.4828340694962304
"R2 (4 groups, m=10)",linear,25,RW,0.35798943450018467,0.518450343413641
"R2 (4 groups, m=10)",linear,26,RW,0.5718618690124814,0.8614157178161165
"R2 (4 groups, m=10)",linear,27,RW,0.5705994538610363,0.5139153220601793
"R2 (4 groups, m=10)",linear,28,RW,0.5988244109559298,0.7105086097179933
"R2 (4 groups, m=10)",linear,29,RW,0.3817278769583749,0.47278191741282377
"R2 (4 groups, m=10)",linear,0,ASF,0.22190571702022518,0.39024805715494054
"R2 (4 groups, m=10)",linear,1,ASF,0.2138470823247609,0.48114089535587357
"R2 (4 groups, m=10)",linear,2,ASF,0.19387805848689574,0.3818170718873071
"R2 (4 groups, m=10)",linear,3,ASF,0.29746403467520927,0.38156767286710697
"R2 (4 groups, m=10)",linear,4,ASF,0.2534208383310917,0.371853918189026
"R2 (4 groups, m=10)",linear,5,ASF,0.18949284011354287,0.42471519189479273
"R2 (4 groups, m=10)",linear,6,ASF,0.21502721019649304,0.4465847404696603
"R2 (4 groups, m=10)",linear,7,ASF,0.28811179371062473,0.36313290184325964
"R2 (4 groups, m=10)",linear,8,ASF,0.20240463344556722,0.4927164302864568
"R2 (4 groups, m=10)",linear,9,ASF,0.34886990080461294,0.30845223841342884
"R2 (4 groups, m=10)",linear,10,ASF,0.28008161438126083,0.45774523284813645
"R2 (4 groups, m=10)",linear,11,ASF,0.27678064351085385,0.334042017622838
"R2 (4 groups, m=10)",linear,12,ASF,0.21579436662204884,0.3388146277029129
"R2 (4 groups, m=10)",linear,13,ASF,0.19226430918348583,0.4764967208839714
"R2 (4 groups, m=10)",linear,14,ASF,0.21383680499092142,0.4646674797273718
"R2 (4 groups, m=10)",linear,15,ASF,0.2693703526297112,0.3754686706489066
"R2 (4 groups, m=10)",linear,16,ASF,0.24672980286416646,0.39583470808016497
"R2 (4 groups, m=10)",linear,17,ASF,0.250013200751351,0.36562301915075496
"R2 (4 groups, m=10)",linear,18,ASF,0.31864875529854325,0.4103543280635059
"R2 (4 groups, m=10)",linear,19,ASF,0.21971210659462145,0.42614222852915273
"R2 (4 groups, m=10)",linear,20,ASF,0.2948301887879459,0.29985056902422963
"R2 (4 groups, m=10)",linear,21,ASF,0.19723429214114144,0.48748032688880966
"R2 (4 groups, m=10)",linear,22,ASF,0.3113562969340075,0.24409964529449468
"R2 (4 groups, m=10)",linear,23,ASF,0.2354019077925776,0.35399806429206093
"R2 (4 groups, m=10)",linear,24,ASF,0.20048016342671834,0.4281210541955946
"R2 (4 groups, m=10)",linear,25,ASF,0.3340099657870998,0.3722630993254361
"R2 (4 groups, m=10)",linear,26,ASF,0.3600620089774034,0.42228881741029095
"R2 (4 groups, m=10)",linear,27,ASF,0.32234712473060384,0.3990363341025528
"R2 (4 groups, m=10)",linear,28,ASF,0.2884961915819144,0.35535705938365514
"R2 (4 groups, m=10)",linear,29,ASF,0.17395434810464241,0.4368746561910105
"R2 (4 groups, m=10)",linear,0,SMAA,0.5678490379067272,0.810766377596236
"R2 (4 groups, m=10)",linear,1,SMAA,0.5599296038036279,0.602532915706414
"R2 (4 groups, m=10)",linear,2,SMAA,0.426087628791145,0.47939656083099164
"R2 (4 groups, m=10)",linear,3,SMAA,0.3396329339311693,0.3665231629171893
"R2 (4 groups, m=10)",linear,4,SMAA,0.5317308348448656,0.8849103295201941
"R2 (4 groups, m=10)",linear,5,SMAA,0.4397892138222847,0.7588888760925029
"R2 (4 groups, m=10)",linear,6,SMAA,0.5546389802095518,0.8883367001222087
"R2 (4 groups, m=10)",linear,7,SMAA,0.44466269950549747,0.6205670845965443
"R2 (4 groups, m=10)",linear,8,SMAA,0.389997790695193,0.5302262100540097
"R2 (4 groups, m=10)",linear,9,SMAA,0.5811919308600896,0.8735756734877334
"R2 (4 groups, m=10)",linear,10,SMAA,0.4783973831450594,0.7532464096130733
"R2 (4 groups, m=10)",linear,11,SMAA,0.5782588964276839,0.7473985532205256
"R2 (4 groups, m=10)",linear,12,SMAA,0.43374533487797634,0.6507155637570763
"R2 (4 groups, m=10)",linear,13,SMAA,0.5847712948414279,0.7733713937719854
"R2 (4 groups, m=10)",linear,14,SMAA,0.3932253247112609,0.5707510651942349
"R2 (4 groups, m=10)",linear,15,SMAA,0.4557022475684398,0.5415490980513517
"R2 (4 groups, m=10)",linear,16,SMAA,0.4135679634366392,0.3241219685840518
"R2 (4 groups, m=10)",linear,17,SMAA,0.5112596697812731,0.6611339176530461
"R2 (4 groups, m=10)",linear,18,SMAA,0.5119312551791774,0.8065988902013737
"R2 (4 groups, m=10)",linear,19,SMAA,0.5467834075935448,0.6159183046436932
"R2 (4 groups, m=10)",linear,20,SMAA,0.5555112669985607,0.7870702336800148
"R2 (4 groups, m=10)",linear,21,SMAA,0.5164022608306448,0.636345862465005
"R2 (4 groups, m=10)",linear,22,SMAA,0.32446760570733185,0.46660207433263867
"R2 (4 groups, m=10)",linear,23,SMAA,0.3642049144944139,0.48560838107276366
"R2 (4 groups, m=10)",linear,24,SMAA,0.48427405208850965,0.5085851859739338
"R2 (4 groups, m=10)",linear,25,SMAA,0.35798943450018467,0.518450343413641
"R2 (4 groups, m=10)",linear,26,SMAA,0.5718618690124814,0.8614157178161165
"R2 (4 groups, m=10)",linear,27,SMAA,0.33053390330109783,0.35953752645233517
"R2 (4 groups, m=10)",linear,28,SMAA,0.5988244109559298,0.7105086097179933
"R2 (4 groups, m=10)",linear,29,SMAA,0.39891488204248526,0.4735460473930508
"R2 (4 groups, m=10)",linear,0,MMR,0.22190571702022518,0.39024805715494054
"R2 (4 groups, m=10)",linear,1,MMR,0.30963868110604814,0.392551030334702
"R2 (4 groups, m=10)",linear,2,MMR,0.3600556091512948,0.39183284236327676
"R2 (4 groups, m=10)",linear,3,MMR,0.3132334097597204,0.38428975556774664
"R2 (4 groups, m=10)",linear,4,MMR,0.31969816794475053,0.3915481777209286
"R2 (4 groups, m=10)",linear,5,MMR,0.3132395667336995,0.40412268263645074
"R2 (4 groups, m=10)",linear,6,MMR,0.24136051247008153,0.3840203052311389
"R2 (4 groups, m=10)",linear,7,MMR,0.3473401735759663,0.508358547135708
"R2 (4 groups, m=10)",linear,8,MMR,0.3606364060379124,0.4019114978897772
"R2 (4 groups, m=10)",linear,9,MMR,0.34886990080461294,0.30845223841342884
"R2 (4 groups, m=10)",linear,10,MMR,0.2180787238794074,0.39079708987097034
"R2 (4 groups, m=10)",linear,11,MMR,0.293052763914182,0.3777502917605023
"R2 (4 groups, m=10)",linear,12,MMR,0.3177462409484388,0.4181635107180677
"R2 (4 groups, m=10)",linear,13,MMR,0.43652449538084337,0.2744540282136554
"R2 (4 groups, m=10)",linear,14,MMR,0.2258655172093252,0.32435272927044484
"R2 (4 groups, m=10)",linear,15,MMR,0.2693703526297112,0.3754686706489066
"R2 (4 groups, m=10)",linear,16,MMR,0.2716425449536244,0.32115461410532214
"R2 (4 groups, m=10)",linear,17,MMR,0.3474384411934961,0.3499692822271541
"R2 (4 groups, m=10)",linear,18,MMR,0.31864875529854325,0.4103543280635059
"R2 (4 groups, m=10)",linear,19,MMR,0.28238115700756344,0.3419086999248598
"R2 (4 groups, m=10)",linear,20,MMR,0.2948301887879459,0.29985056902422963
"R2 (4 groups, m=10)",linear,21,MMR,0.4098747295966512,0.4204754437894795
"R2 (4 groups, m=10)",linear,22,MMR,0.3113562969340075,0.24409964529449468
"R2 (4 groups, m=10)",linear,23,MMR,0.2354019077925776,0.35399806429206093
"R2 (4 groups, m=10)",linear,24,MMR,0.36262247583341695,0.3230105721821178
"R2 (4 groups, m=10)",linear,25,MMR,0.30263637891857087,0.3247728422152418
"R2 (4 groups, m=10)",linear,26,MMR,0.3243063934404303,0.32924988890047346
"R2 (4 groups, m=10)",linear,27,MMR,0.23806658766169217,0.3333477169206117
"R2 (4 groups, m=10)",linear,28,MMR,0.31849207572626004,0.3882659752546006
"R2 (4 groups, m=10)",linear,29,MMR,0.29859075916730776,0.38279566828238815
"R2 (4 groups, m=10)",linear,0,LexUR,0.22190571702022518,0.39024805715494054
"R2 (4 groups, m=10)",linear,1,LexUR,0.2138470823247609,0.48114089535587357
"R2 (4 groups, m=10)",linear,2,LexUR,0.19387805848689574,0.3818170718873071
"R2 (4 groups, m=10)",linear,3,LexUR,0.29746403467520927,0.38156767286710697
"R2 (4 groups, m=10)",linear,4,LexUR,0.2534208383310917,0.371853918189026
"R2 (4 groups, m=10)",linear,5,LexUR,0.18949284011354287,0.42471519189479273
"R2 (4 groups, m=10)",linear,6,LexUR,0.21502721019649304,0.4465847404696603
"R2 (4 groups, m=10)",linear,7,LexUR,0.28811179371062473,0.36313290184325964
"R2 (4 groups, m=10)",linear,8,LexUR,0.20240463344556722,0.4927164302864568
"R2 (4 groups, m=10)",linear,9,LexUR,0.34886990080461294,0.30845223841342884
